raceId,name,year,driverId,driver,current_age,nationality,avg_pit_stop_duration_ms,won_race
841,Australian Grand Prix,2011,1,Lewis Hamilton,26,British,23213.0,False
842,Malaysian Grand Prix,2011,1,Lewis Hamilton,26,British,23252.75,False
843,Chinese Grand Prix,2011,1,Lewis Hamilton,26,British,20659.333333333332,True
844,Turkish Grand Prix,2011,1,Lewis Hamilton,26,British,24909.25,False
845,Spanish Grand Prix,2011,1,Lewis Hamilton,26,British,20364.25,False
846,Monaco Grand Prix,2011,1,Lewis Hamilton,26,British,25923.0,False
848,European Grand Prix,2011,1,Lewis Hamilton,26,British,20529.0,False
849,British Grand Prix,2011,1,Lewis Hamilton,26,British,24168.333333333332,False
850,German Grand Prix,2011,1,Lewis Hamilton,26,British,20627.0,True
851,Hungarian Grand Prix,2011,1,Lewis Hamilton,26,British,19866.666666666668,False
852,Belgian Grand Prix,2011,1,Lewis Hamilton,26,British,21895.0,False
853,Italian Grand Prix,2011,1,Lewis Hamilton,26,British,21979.5,False
854,Singapore Grand Prix,2011,1,Lewis Hamilton,26,British,29704.4,False
855,Japanese Grand Prix,2011,1,Lewis Hamilton,26,British,21734.666666666668,False
856,Korean Grand Prix,2011,1,Lewis Hamilton,26,British,20715.0,False
857,Indian Grand Prix,2011,1,Lewis Hamilton,26,British,23965.0,False
858,Abu Dhabi Grand Prix,2011,1,Lewis Hamilton,26,British,19394.5,True
859,Brazilian Grand Prix,2011,1,Lewis Hamilton,26,British,20725.333333333332,False
860,Australian Grand Prix,2012,1,Lewis Hamilton,27,British,23163.0,False
861,Malaysian Grand Prix,2012,1,Lewis Hamilton,27,British,26190.0,False
862,Chinese Grand Prix,2012,1,Lewis Hamilton,27,British,20590.333333333332,False
863,Bahrain Grand Prix,2012,1,Lewis Hamilton,27,British,27553.0,False
864,Spanish Grand Prix,2012,1,Lewis Hamilton,27,British,20971.5,False
865,Monaco Grand Prix,2012,1,Lewis Hamilton,27,British,25748.0,False
866,Canadian Grand Prix,2012,1,Lewis Hamilton,27,British,21952.5,True
867,European Grand Prix,2012,1,Lewis Hamilton,27,British,25218.0,False
868,British Grand Prix,2012,1,Lewis Hamilton,27,British,24750.5,False
869,German Grand Prix,2012,1,Lewis Hamilton,27,British,19162.333333333332,False
870,Hungarian Grand Prix,2012,1,Lewis Hamilton,27,British,19747.5,True
872,Italian Grand Prix,2012,1,Lewis Hamilton,27,British,20736.0,True
873,Singapore Grand Prix,2012,1,Lewis Hamilton,27,British,29124.0,False
874,Japanese Grand Prix,2012,1,Lewis Hamilton,27,British,20471.0,False
875,Korean Grand Prix,2012,1,Lewis Hamilton,27,British,19954.0,False
876,Indian Grand Prix,2012,1,Lewis Hamilton,27,British,20852.0,False
878,United States Grand Prix,2012,1,Lewis Hamilton,27,British,20814.0,True
879,Brazilian Grand Prix,2012,1,Lewis Hamilton,27,British,23008.0,False
880,Australian Grand Prix,2013,1,Lewis Hamilton,28,British,21982.666666666668,False
881,Malaysian Grand Prix,2013,1,Lewis Hamilton,28,British,22304.5,False
882,Chinese Grand Prix,2013,1,Lewis Hamilton,28,British,20187.666666666668,False
883,Bahrain Grand Prix,2013,1,Lewis Hamilton,28,British,21705.333333333332,False
884,Spanish Grand Prix,2013,1,Lewis Hamilton,28,British,20326.75,False
885,Monaco Grand Prix,2013,1,Lewis Hamilton,28,British,24801.0,False
886,Canadian Grand Prix,2013,1,Lewis Hamilton,28,British,20767.5,False
887,British Grand Prix,2013,1,Lewis Hamilton,28,British,26830.5,False
888,German Grand Prix,2013,1,Lewis Hamilton,28,British,19374.666666666668,False
890,Hungarian Grand Prix,2013,1,Lewis Hamilton,28,British,21810.0,True
891,Belgian Grand Prix,2013,1,Lewis Hamilton,28,British,23039.5,False
892,Italian Grand Prix,2013,1,Lewis Hamilton,28,British,24387.5,False
893,Singapore Grand Prix,2013,1,Lewis Hamilton,28,British,29558.5,False
894,Korean Grand Prix,2013,1,Lewis Hamilton,28,British,22260.5,False
895,Japanese Grand Prix,2013,1,Lewis Hamilton,28,British,25297.0,False
896,Indian Grand Prix,2013,1,Lewis Hamilton,28,British,23560.0,False
897,Abu Dhabi Grand Prix,2013,1,Lewis Hamilton,28,British,21490.5,False
898,United States Grand Prix,2013,1,Lewis Hamilton,28,British,23904.0,False
899,Brazilian Grand Prix,2013,1,Lewis Hamilton,28,British,21487.666666666668,False
901,Malaysian Grand Prix,2014,1,Lewis Hamilton,29,British,24794.666666666668,True
902,Bahrain Grand Prix,2014,1,Lewis Hamilton,29,British,24916.5,True
903,Chinese Grand Prix,2014,1,Lewis Hamilton,29,British,23483.5,True
904,Spanish Grand Prix,2014,1,Lewis Hamilton,29,British,23270.5,True
905,Monaco Grand Prix,2014,1,Lewis Hamilton,29,British,27509.0,False
906,Canadian Grand Prix,2014,1,Lewis Hamilton,29,British,23985.5,False
907,Austrian Grand Prix,2014,1,Lewis Hamilton,29,British,22390.5,False
908,British Grand Prix,2014,1,Lewis Hamilton,29,British,29485.0,True
909,German Grand Prix,2014,1,Lewis Hamilton,29,British,19832.0,False
910,Hungarian Grand Prix,2014,1,Lewis Hamilton,29,British,23582.0,False
911,Belgian Grand Prix,2014,1,Lewis Hamilton,29,British,24467.666666666668,False
912,Italian Grand Prix,2014,1,Lewis Hamilton,29,British,24453.0,True
913,Singapore Grand Prix,2014,1,Lewis Hamilton,29,British,29915.333333333332,True
914,Japanese Grand Prix,2014,1,Lewis Hamilton,29,British,394954.3333333333,True
915,Russian Grand Prix,2014,1,Lewis Hamilton,29,British,30503.0,True
916,United States Grand Prix,2014,1,Lewis Hamilton,29,British,24306.0,True
917,Brazilian Grand Prix,2014,1,Lewis Hamilton,29,British,23483.0,False
918,Abu Dhabi Grand Prix,2014,1,Lewis Hamilton,29,British,21886.0,False
926,Australian Grand Prix,2015,1,Lewis Hamilton,30,British,22295.0,True
927,Malaysian Grand Prix,2015,1,Lewis Hamilton,30,British,24956.0,False
928,Chinese Grand Prix,2015,1,Lewis Hamilton,30,British,22440.0,True
929,Bahrain Grand Prix,2015,1,Lewis Hamilton,30,British,25159.5,True
930,Spanish Grand Prix,2015,1,Lewis Hamilton,30,British,23092.666666666668,False
931,Monaco Grand Prix,2015,1,Lewis Hamilton,30,British,24838.0,False
932,Canadian Grand Prix,2015,1,Lewis Hamilton,30,British,23708.0,True
933,Austrian Grand Prix,2015,1,Lewis Hamilton,30,British,21869.0,False
934,British Grand Prix,2015,1,Lewis Hamilton,30,British,28698.0,True
936,Hungarian Grand Prix,2015,1,Lewis Hamilton,30,British,21281.166666666668,False
937,Belgian Grand Prix,2015,1,Lewis Hamilton,30,British,22679.0,True
938,Italian Grand Prix,2015,1,Lewis Hamilton,30,British,24368.0,True
939,Singapore Grand Prix,2015,1,Lewis Hamilton,30,British,28917.0,False
940,Japanese Grand Prix,2015,1,Lewis Hamilton,30,British,22957.5,True
941,Russian Grand Prix,2015,1,Lewis Hamilton,30,British,30216.0,True
942,United States Grand Prix,2015,1,Lewis Hamilton,30,British,24221.0,True
943,Mexican Grand Prix,2015,1,Lewis Hamilton,30,British,22316.0,False
944,Brazilian Grand Prix,2015,1,Lewis Hamilton,30,British,23470.666666666668,False
945,Abu Dhabi Grand Prix,2015,1,Lewis Hamilton,30,British,21369.0,False
948,Australian Grand Prix,2016,1,Lewis Hamilton,31,British,556013.5,False
949,Bahrain Grand Prix,2016,1,Lewis Hamilton,31,British,24688.666666666668,False
950,Chinese Grand Prix,2016,1,Lewis Hamilton,31,British,24425.2,False
951,Russian Grand Prix,2016,1,Lewis Hamilton,31,British,30001.0,False
953,Monaco Grand Prix,2016,1,Lewis Hamilton,31,British,26315.0,True
954,Canadian Grand Prix,2016,1,Lewis Hamilton,31,British,22243.0,True
955,European Grand Prix,2016,1,Lewis Hamilton,31,British,20108.0,False
956,Austrian Grand Prix,2016,1,Lewis Hamilton,31,British,20181.5,True
957,British Grand Prix,2016,1,Lewis Hamilton,31,British,29535.5,True
958,Hungarian Grand Prix,2016,1,Lewis Hamilton,31,British,21607.0,True
959,German Grand Prix,2016,1,Lewis Hamilton,31,British,18543.0,True
960,Belgian Grand Prix,2016,1,Lewis Hamilton,31,British,349084.3333333333,False
961,Italian Grand Prix,2016,1,Lewis Hamilton,31,British,23633.0,False
962,Singapore Grand Prix,2016,1,Lewis Hamilton,31,British,27584.75,False
963,Malaysian Grand Prix,2016,1,Lewis Hamilton,31,British,23689.0,False
964,Japanese Grand Prix,2016,1,Lewis Hamilton,31,British,22860.5,False
965,United States Grand Prix,2016,1,Lewis Hamilton,31,British,23588.0,True
966,Mexican Grand Prix,2016,1,Lewis Hamilton,31,British,21709.0,True
967,Brazilian Grand Prix,2016,1,Lewis Hamilton,31,British,1746204.5,True
968,Abu Dhabi Grand Prix,2016,1,Lewis Hamilton,31,British,21977.5,True
969,Australian Grand Prix,2017,1,Lewis Hamilton,32,British,21709.0,False
970,Chinese Grand Prix,2017,1,Lewis Hamilton,32,British,20255.0,True
971,Bahrain Grand Prix,2017,1,Lewis Hamilton,32,British,30684.5,False
972,Russian Grand Prix,2017,1,Lewis Hamilton,32,British,29739.0,False
973,Spanish Grand Prix,2017,1,Lewis Hamilton,32,British,21633.0,True
974,Monaco Grand Prix,2017,1,Lewis Hamilton,32,British,24155.0,False
975,Canadian Grand Prix,2017,1,Lewis Hamilton,32,British,23061.0,True
976,Azerbaijan Grand Prix,2017,1,Lewis Hamilton,32,British,343361.25,False
977,Austrian Grand Prix,2017,1,Lewis Hamilton,32,British,20761.0,False
978,British Grand Prix,2017,1,Lewis Hamilton,32,British,27733.0,True
979,Hungarian Grand Prix,2017,1,Lewis Hamilton,32,British,21338.0,False
980,Belgian Grand Prix,2017,1,Lewis Hamilton,32,British,22197.0,True
981,Italian Grand Prix,2017,1,Lewis Hamilton,32,British,23725.0,True
982,Singapore Grand Prix,2017,1,Lewis Hamilton,32,British,26903.25,True
983,Malaysian Grand Prix,2017,1,Lewis Hamilton,32,British,23489.0,False
984,Japanese Grand Prix,2017,1,Lewis Hamilton,32,British,22724.0,True
985,United States Grand Prix,2017,1,Lewis Hamilton,32,British,23402.0,True
986,Mexican Grand Prix,2017,1,Lewis Hamilton,32,British,26299.0,False
987,Brazilian Grand Prix,2017,1,Lewis Hamilton,32,British,20115.0,False
988,Abu Dhabi Grand Prix,2017,1,Lewis Hamilton,32,British,21274.0,False
989,Australian Grand Prix,2018,1,Lewis Hamilton,33,British,21821.0,False
990,Bahrain Grand Prix,2018,1,Lewis Hamilton,33,British,24302.0,False
991,Chinese Grand Prix,2018,1,Lewis Hamilton,33,British,22464.0,False
992,Azerbaijan Grand Prix,2018,1,Lewis Hamilton,33,British,20853.0,True
993,Spanish Grand Prix,2018,1,Lewis Hamilton,33,British,22085.0,True
994,Monaco Grand Prix,2018,1,Lewis Hamilton,33,British,23739.0,False
995,Canadian Grand Prix,2018,1,Lewis Hamilton,33,British,23335.0,False
996,French Grand Prix,2018,1,Lewis Hamilton,33,British,24310.0,True
997,Austrian Grand Prix,2018,1,Lewis Hamilton,33,British,21112.5,False
998,British Grand Prix,2018,1,Lewis Hamilton,33,British,28982.0,False
999,German Grand Prix,2018,1,Lewis Hamilton,33,British,18978.0,True
1000,Hungarian Grand Prix,2018,1,Lewis Hamilton,33,British,21480.0,True
1001,Belgian Grand Prix,2018,1,Lewis Hamilton,33,British,20873.5,False
1002,Italian Grand Prix,2018,1,Lewis Hamilton,33,British,23728.0,True
1003,Singapore Grand Prix,2018,1,Lewis Hamilton,33,British,28946.0,True
1004,Russian Grand Prix,2018,1,Lewis Hamilton,33,British,29551.0,True
1005,Japanese Grand Prix,2018,1,Lewis Hamilton,33,British,22614.0,True
1006,United States Grand Prix,2018,1,Lewis Hamilton,33,British,23804.0,False
1007,Mexican Grand Prix,2018,1,Lewis Hamilton,33,British,22334.0,False
1008,Brazilian Grand Prix,2018,1,Lewis Hamilton,33,British,22641.0,True
1009,Abu Dhabi Grand Prix,2018,1,Lewis Hamilton,33,British,21283.0,True
1010,Australian Grand Prix,2019,1,Lewis Hamilton,34,British,21515.0,False
1011,Bahrain Grand Prix,2019,1,Lewis Hamilton,34,British,24289.5,True
1012,Chinese Grand Prix,2019,1,Lewis Hamilton,34,British,23120.5,True
1013,Azerbaijan Grand Prix,2019,1,Lewis Hamilton,34,British,19993.0,False
1014,Spanish Grand Prix,2019,1,Lewis Hamilton,34,British,22388.0,False
1015,Monaco Grand Prix,2019,1,Lewis Hamilton,34,British,24266.0,True
1016,Canadian Grand Prix,2019,1,Lewis Hamilton,34,British,23662.0,True
1017,French Grand Prix,2019,1,Lewis Hamilton,34,British,30186.0,True
1018,Austrian Grand Prix,2019,1,Lewis Hamilton,34,British,30067.0,False
1019,British Grand Prix,2019,1,Lewis Hamilton,34,British,28905.0,False
1020,German Grand Prix,2019,1,Lewis Hamilton,34,British,29811.0,False
1021,Hungarian Grand Prix,2019,1,Lewis Hamilton,34,British,22135.0,True
1022,Belgian Grand Prix,2019,1,Lewis Hamilton,34,British,23497.0,False
1023,Italian Grand Prix,2019,1,Lewis Hamilton,34,British,23821.5,False
1024,Singapore Grand Prix,2019,1,Lewis Hamilton,34,British,28930.0,False
1025,Russian Grand Prix,2019,1,Lewis Hamilton,34,British,29751.0,False
1026,Japanese Grand Prix,2019,1,Lewis Hamilton,34,British,23586.5,False
1027,Mexican Grand Prix,2019,1,Lewis Hamilton,34,British,22269.0,True
1028,United States Grand Prix,2019,1,Lewis Hamilton,34,British,23943.0,False
1029,Brazilian Grand Prix,2019,1,Lewis Hamilton,34,British,23010.0,False
1030,Abu Dhabi Grand Prix,2019,1,Lewis Hamilton,34,British,22178.0,False
1031,Austrian Grand Prix,2020,1,Lewis Hamilton,35,British,19107.5,False
1032,Styrian Grand Prix,2020,1,Lewis Hamilton,35,British,21729.0,True
1033,Hungarian Grand Prix,2020,1,Lewis Hamilton,35,British,22336.666666666668,False
1034,British Grand Prix,2020,1,Lewis Hamilton,35,British,28805.0,True
1035,70th Anniversary Grand Prix,2020,1,Lewis Hamilton,35,British,28904.0,False
1036,Spanish Grand Prix,2020,1,Lewis Hamilton,35,British,22615.0,True
1037,Belgian Grand Prix,2020,1,Lewis Hamilton,35,British,23298.0,True
1038,Italian Grand Prix,2020,1,Lewis Hamilton,35,British,524392.6666666666,False
1039,Tuscan Grand Prix,2020,1,Lewis Hamilton,35,British,560077.6,False
1040,Russian Grand Prix,2020,1,Lewis Hamilton,35,British,41352.0,False
1041,Eifel Grand Prix,2020,1,Lewis Hamilton,35,British,23581.5,True
1042,Portuguese Grand Prix,2020,1,Lewis Hamilton,35,British,27162.0,False
1043,Emilia Romagna Grand Prix,2020,1,Lewis Hamilton,35,British,30653.5,False
1044,Turkish Grand Prix,2020,1,Lewis Hamilton,35,British,23860.0,True
1045,Bahrain Grand Prix,2020,1,Lewis Hamilton,35,British,404128.3333333333,True
1047,Abu Dhabi Grand Prix,2020,1,Lewis Hamilton,35,British,22406.0,False
1052,Bahrain Grand Prix,2021,1,Lewis Hamilton,36,British,24457.5,True
1053,Emilia Romagna Grand Prix,2021,1,Lewis Hamilton,36,British,407727.75,False
1054,Portuguese Grand Prix,2021,1,Lewis Hamilton,36,British,23832.333333333332,True
1055,Spanish Grand Prix,2021,1,Lewis Hamilton,36,British,22149.0,True
1056,Monaco Grand Prix,2021,1,Lewis Hamilton,36,British,24013.5,False
1057,Azerbaijan Grand Prix,2021,1,Lewis Hamilton,36,British,679608.3333333334,False
1059,French Grand Prix,2021,1,Lewis Hamilton,36,British,30263.0,False
1058,Styrian Grand Prix,2021,1,Lewis Hamilton,36,British,21429.5,False
1060,Austrian Grand Prix,2021,1,Lewis Hamilton,36,British,21213.0,False
1061,British Grand Prix,2021,1,Lewis Hamilton,36,British,1044321.0,True
1062,Hungarian Grand Prix,2021,1,Lewis Hamilton,36,British,378428.5,False
1064,Dutch Grand Prix,2021,1,Lewis Hamilton,36,British,19280.0,False
1065,Italian Grand Prix,2021,1,Lewis Hamilton,36,British,25619.0,False
1066,Russian Grand Prix,2021,1,Lewis Hamilton,36,British,29961.5,True
1067,Turkish Grand Prix,2021,1,Lewis Hamilton,36,British,22684.0,False
1069,United States Grand Prix,2021,1,Lewis Hamilton,36,British,24078.5,False
1070,Mexico City Grand Prix,2021,1,Lewis Hamilton,36,British,22373.0,False
1071,São Paulo Grand Prix,2021,1,Lewis Hamilton,36,British,20481.0,True
1051,Qatar Grand Prix,2021,1,Lewis Hamilton,36,British,25308.0,True
1072,Saudi Arabian Grand Prix,2021,1,Lewis Hamilton,36,British,701036.6666666666,False
1073,Abu Dhabi Grand Prix,2021,1,Lewis Hamilton,36,British,21595.0,False
1074,Bahrain Grand Prix,2022,1,Lewis Hamilton,37,British,25525.333333333332,False
1075,Saudi Arabian Grand Prix,2022,1,Lewis Hamilton,37,British,21788.0,False
1076,Australian Grand Prix,2022,1,Lewis Hamilton,37,British,17877.0,False
1077,Emilia Romagna Grand Prix,2022,1,Lewis Hamilton,37,British,32740.0,False
1078,Miami Grand Prix,2022,1,Lewis Hamilton,37,British,18820.0,False
1079,Spanish Grand Prix,2022,1,Lewis Hamilton,37,British,25133.333333333332,False
1080,Monaco Grand Prix,2022,1,Lewis Hamilton,37,British,411861.3333333333,False
1081,Azerbaijan Grand Prix,2022,1,Lewis Hamilton,37,British,21150.5,False
1082,Canadian Grand Prix,2022,1,Lewis Hamilton,37,British,23843.0,False
1083,British Grand Prix,2022,1,Lewis Hamilton,37,British,1035240.3333333334,False
1084,Austrian Grand Prix,2022,1,Lewis Hamilton,37,British,22861.5,False
1085,French Grand Prix,2022,1,Lewis Hamilton,37,British,37189.0,False
1086,Hungarian Grand Prix,2022,1,Lewis Hamilton,37,British,21897.0,False
1088,Dutch Grand Prix,2022,1,Lewis Hamilton,37,British,17455.0,False
1089,Italian Grand Prix,2022,1,Lewis Hamilton,37,British,24282.0,False
1091,Singapore Grand Prix,2022,1,Lewis Hamilton,37,British,41019.0,False
1092,Japanese Grand Prix,2022,1,Lewis Hamilton,37,British,210781.5,False
1093,United States Grand Prix,2022,1,Lewis Hamilton,37,British,24248.5,False
1094,Mexico City Grand Prix,2022,1,Lewis Hamilton,37,British,23194.0,False
1095,Brazilian Grand Prix,2022,1,Lewis Hamilton,37,British,23748.0,False
1096,Abu Dhabi Grand Prix,2022,1,Lewis Hamilton,37,British,21270.0,False
1098,Bahrain Grand Prix,2023,1,Lewis Hamilton,38,British,24686.0,False
1099,Saudi Arabian Grand Prix,2023,1,Lewis Hamilton,38,British,21102.0,False
1100,Australian Grand Prix,2023,1,Lewis Hamilton,38,British,1218762.0,False
1101,Azerbaijan Grand Prix,2023,1,Lewis Hamilton,38,British,20324.0,False
1102,Miami Grand Prix,2023,1,Lewis Hamilton,38,British,22150.0,False
841,Australian Grand Prix,2011,2,Nick Heidfeld,34,German,24046.0,False
842,Malaysian Grand Prix,2011,2,Nick Heidfeld,34,German,23241.0,False
843,Chinese Grand Prix,2011,2,Nick Heidfeld,34,German,22018.5,False
844,Turkish Grand Prix,2011,2,Nick Heidfeld,34,German,21743.75,False
845,Spanish Grand Prix,2011,2,Nick Heidfeld,34,German,21357.0,False
846,Monaco Grand Prix,2011,2,Nick Heidfeld,34,German,26066.0,False
847,Canadian Grand Prix,2011,2,Nick Heidfeld,34,German,23238.5,False
848,European Grand Prix,2011,2,Nick Heidfeld,34,German,21957.0,False
849,British Grand Prix,2011,2,Nick Heidfeld,34,German,24575.0,False
851,Hungarian Grand Prix,2011,2,Nick Heidfeld,34,German,23402.5,False
841,Australian Grand Prix,2011,3,Nico Rosberg,26,German,23716.0,False
842,Malaysian Grand Prix,2011,3,Nico Rosberg,26,German,23356.666666666668,False
843,Chinese Grand Prix,2011,3,Nico Rosberg,26,German,21165.333333333332,False
844,Turkish Grand Prix,2011,3,Nico Rosberg,26,German,21189.25,False
845,Spanish Grand Prix,2011,3,Nico Rosberg,26,German,20192.0,False
846,Monaco Grand Prix,2011,3,Nico Rosberg,26,German,25205.0,False
847,Canadian Grand Prix,2011,3,Nico Rosberg,26,German,22882.0,False
848,European Grand Prix,2011,3,Nico Rosberg,26,German,21832.333333333332,False
849,British Grand Prix,2011,3,Nico Rosberg,26,German,24560.5,False
850,German Grand Prix,2011,3,Nico Rosberg,26,German,20456.666666666668,False
851,Hungarian Grand Prix,2011,3,Nico Rosberg,26,German,21128.25,False
852,Belgian Grand Prix,2011,3,Nico Rosberg,26,German,22130.5,False
854,Singapore Grand Prix,2011,3,Nico Rosberg,26,German,29742.333333333332,False
855,Japanese Grand Prix,2011,3,Nico Rosberg,26,German,20683.0,False
856,Korean Grand Prix,2011,3,Nico Rosberg,26,German,20431.5,False
857,Indian Grand Prix,2011,3,Nico Rosberg,26,German,22063.5,False
858,Abu Dhabi Grand Prix,2011,3,Nico Rosberg,26,German,19846.0,False
859,Brazilian Grand Prix,2011,3,Nico Rosberg,26,German,20715.5,False
860,Australian Grand Prix,2012,3,Nico Rosberg,27,German,23110.0,False
861,Malaysian Grand Prix,2012,3,Nico Rosberg,27,German,24270.0,False
862,Chinese Grand Prix,2012,3,Nico Rosberg,27,German,20879.0,True
863,Bahrain Grand Prix,2012,3,Nico Rosberg,27,German,22339.666666666668,False
864,Spanish Grand Prix,2012,3,Nico Rosberg,27,German,20252.666666666668,False
865,Monaco Grand Prix,2012,3,Nico Rosberg,27,German,24874.0,False
866,Canadian Grand Prix,2012,3,Nico Rosberg,27,German,21200.5,False
867,European Grand Prix,2012,3,Nico Rosberg,27,German,20370.0,False
868,British Grand Prix,2012,3,Nico Rosberg,27,German,29359.0,False
869,German Grand Prix,2012,3,Nico Rosberg,27,German,18343.333333333332,False
870,Hungarian Grand Prix,2012,3,Nico Rosberg,27,German,20492.0,False
871,Belgian Grand Prix,2012,3,Nico Rosberg,27,German,20798.0,False
872,Italian Grand Prix,2012,3,Nico Rosberg,27,German,22100.0,False
873,Singapore Grand Prix,2012,3,Nico Rosberg,27,German,29616.5,False
876,Indian Grand Prix,2012,3,Nico Rosberg,27,German,21490.0,False
877,Abu Dhabi Grand Prix,2012,3,Nico Rosberg,27,German,29277.0,False
878,United States Grand Prix,2012,3,Nico Rosberg,27,German,21346.0,False
879,Brazilian Grand Prix,2012,3,Nico Rosberg,27,German,25213.5,False
880,Australian Grand Prix,2013,3,Nico Rosberg,28,German,22274.0,False
881,Malaysian Grand Prix,2013,3,Nico Rosberg,28,German,21605.75,False
882,Chinese Grand Prix,2013,3,Nico Rosberg,28,German,21640.0,False
883,Bahrain Grand Prix,2013,3,Nico Rosberg,28,German,21504.5,False
884,Spanish Grand Prix,2013,3,Nico Rosberg,28,German,19599.333333333332,False
885,Monaco Grand Prix,2013,3,Nico Rosberg,28,German,25200.0,True
886,Canadian Grand Prix,2013,3,Nico Rosberg,28,German,21138.666666666668,False
887,British Grand Prix,2013,3,Nico Rosberg,28,German,25106.333333333332,True
888,German Grand Prix,2013,3,Nico Rosberg,28,German,20527.0,False
890,Hungarian Grand Prix,2013,3,Nico Rosberg,28,German,22165.666666666668,False
891,Belgian Grand Prix,2013,3,Nico Rosberg,28,German,23308.0,False
892,Italian Grand Prix,2013,3,Nico Rosberg,28,German,24079.0,False
893,Singapore Grand Prix,2013,3,Nico Rosberg,28,German,29414.0,False
894,Korean Grand Prix,2013,3,Nico Rosberg,28,German,32922.0,False
895,Japanese Grand Prix,2013,3,Nico Rosberg,28,German,21485.0,False
896,Indian Grand Prix,2013,3,Nico Rosberg,28,German,23790.0,False
897,Abu Dhabi Grand Prix,2013,3,Nico Rosberg,28,German,21643.0,False
898,United States Grand Prix,2013,3,Nico Rosberg,28,German,23806.0,False
899,Brazilian Grand Prix,2013,3,Nico Rosberg,28,German,23040.5,False
900,Australian Grand Prix,2014,3,Nico Rosberg,29,German,24002.0,True
901,Malaysian Grand Prix,2014,3,Nico Rosberg,29,German,24888.0,False
902,Bahrain Grand Prix,2014,3,Nico Rosberg,29,German,24879.0,False
903,Chinese Grand Prix,2014,3,Nico Rosberg,29,German,23183.0,False
904,Spanish Grand Prix,2014,3,Nico Rosberg,29,German,22281.5,False
905,Monaco Grand Prix,2014,3,Nico Rosberg,29,German,24672.0,True
906,Canadian Grand Prix,2014,3,Nico Rosberg,29,German,24492.0,False
907,Austrian Grand Prix,2014,3,Nico Rosberg,29,German,21569.0,True
908,British Grand Prix,2014,3,Nico Rosberg,29,German,28329.0,False
909,German Grand Prix,2014,3,Nico Rosberg,29,German,20156.0,True
910,Hungarian Grand Prix,2014,3,Nico Rosberg,29,German,22897.333333333332,False
911,Belgian Grand Prix,2014,3,Nico Rosberg,29,German,25441.666666666668,False
912,Italian Grand Prix,2014,3,Nico Rosberg,29,German,24583.0,False
914,Japanese Grand Prix,2014,3,Nico Rosberg,29,German,395024.6666666667,False
915,Russian Grand Prix,2014,3,Nico Rosberg,29,German,33820.0,False
916,United States Grand Prix,2014,3,Nico Rosberg,29,German,24473.0,False
917,Brazilian Grand Prix,2014,3,Nico Rosberg,29,German,23438.666666666668,True
918,Abu Dhabi Grand Prix,2014,3,Nico Rosberg,29,German,22912.0,False
926,Australian Grand Prix,2015,3,Nico Rosberg,30,German,22105.0,False
927,Malaysian Grand Prix,2015,3,Nico Rosberg,30,German,27533.0,False
928,Chinese Grand Prix,2015,3,Nico Rosberg,30,German,22656.0,False
929,Bahrain Grand Prix,2015,3,Nico Rosberg,30,German,25364.5,False
930,Spanish Grand Prix,2015,3,Nico Rosberg,30,German,22161.0,True
931,Monaco Grand Prix,2015,3,Nico Rosberg,30,German,24789.0,True
932,Canadian Grand Prix,2015,3,Nico Rosberg,30,German,23321.0,False
933,Austrian Grand Prix,2015,3,Nico Rosberg,30,German,21768.0,True
934,British Grand Prix,2015,3,Nico Rosberg,30,German,29393.0,False
936,Hungarian Grand Prix,2015,3,Nico Rosberg,30,German,20554.2,False
937,Belgian Grand Prix,2015,3,Nico Rosberg,30,German,22881.0,False
938,Italian Grand Prix,2015,3,Nico Rosberg,30,German,24657.0,False
939,Singapore Grand Prix,2015,3,Nico Rosberg,30,German,30224.5,False
940,Japanese Grand Prix,2015,3,Nico Rosberg,30,German,23159.5,False
942,United States Grand Prix,2015,3,Nico Rosberg,30,German,24941.0,False
943,Mexican Grand Prix,2015,3,Nico Rosberg,30,German,22347.0,True
944,Brazilian Grand Prix,2015,3,Nico Rosberg,30,German,23802.0,True
945,Abu Dhabi Grand Prix,2015,3,Nico Rosberg,30,German,21608.5,True
948,Australian Grand Prix,2016,3,Nico Rosberg,31,German,555417.0,True
949,Bahrain Grand Prix,2016,3,Nico Rosberg,31,German,25973.666666666668,True
950,Chinese Grand Prix,2016,3,Nico Rosberg,31,German,23195.0,True
951,Russian Grand Prix,2016,3,Nico Rosberg,31,German,29709.0,True
953,Monaco Grand Prix,2016,3,Nico Rosberg,31,German,27189.0,False
954,Canadian Grand Prix,2016,3,Nico Rosberg,31,German,22597.0,False
955,European Grand Prix,2016,3,Nico Rosberg,31,German,20058.0,True
956,Austrian Grand Prix,2016,3,Nico Rosberg,31,German,19776.0,False
957,British Grand Prix,2016,3,Nico Rosberg,31,German,29555.0,False
958,Hungarian Grand Prix,2016,3,Nico Rosberg,31,German,21792.0,False
959,German Grand Prix,2016,3,Nico Rosberg,31,German,22331.0,False
960,Belgian Grand Prix,2016,3,Nico Rosberg,31,German,509373.0,True
961,Italian Grand Prix,2016,3,Nico Rosberg,31,German,25550.0,True
962,Singapore Grand Prix,2016,3,Nico Rosberg,31,German,28622.0,True
963,Malaysian Grand Prix,2016,3,Nico Rosberg,31,German,23962.333333333332,False
964,Japanese Grand Prix,2016,3,Nico Rosberg,31,German,22911.5,True
965,United States Grand Prix,2016,3,Nico Rosberg,31,German,23837.5,False
